State Postal,County FIPS Code,County Name,TOTAL VOTES CAST,Party1,First name1,Last name1,Votes1,Party2,First name2,Last name2,Votes2,Median Household Income
NC,155,Robeson,41380,Dem,Barack,Obama,23957,GOP,Mitt,Romney,17093,"29,965"
NC,157,Rockingham,41549,Dem,Barack,Obama,16170,GOP,Mitt,Romney,25037,"37,577"
NC,161,Rutherford,28373,Dem,Barack,Obama,9277,GOP,Mitt,Romney,18797,"34,193"
NC,163,Sampson,26005,Dem,Barack,Obama,11496,GOP,Mitt,Romney,14358,"37,420"
NC,167,Stanly,28276,Dem,Barack,Obama,8287,GOP,Mitt,Romney,19698,"42,816"
NC,169,Stokes,21396,Dem,Barack,Obama,5969,GOP,Mitt,Romney,15142,"42,272"
NC,173,Swain,5705,Dem,Barack,Obama,2618,GOP,Mitt,Romney,2976,"36,280"
NC,175,Transylvania,16469,Dem,Barack,Obama,6740,GOP,Mitt,Romney,9522,"40,642"
NC,177,Tyrrell,1775,Dem,Barack,Obama,835,GOP,Mitt,Romney,929,"30,728"
NC,181,Vance,20770,Dem,Barack,Obama,13286,GOP,Mitt,Romney,7406,"34,371"
NC,183,Wake,526805,Dem,Barack,Obama,286939,GOP,Mitt,Romney,232933,"64,107"
NC,189,Watauga,28168,Dem,Barack,Obama,13371,GOP,Mitt,Romney,14124,"38,563"
NC,197,Yadkin,16657,Dem,Barack,Obama,3928,GOP,Mitt,Romney,12500,"40,012"
NC,199,Yancey,9344,Dem,Barack,Obama,3954,GOP,Mitt,Romney,5249,"36,019"
ND,0,North Dakota,319825,Dem,Barack,Obama,124490,GOP,Mitt,Romney,187586,"54,579"
ND,3,Barnes,5471,Dem,Barack,Obama,2389,GOP,Mitt,Romney,2953,"50,820"
ND,5,Benson,2148,Dem,Barack,Obama,1232,GOP,Mitt,Romney,867,"36,435"
ND,7,Billings,577,Dem,Barack,Obama,89,GOP,Mitt,Romney,472,"65,346"
ND,9,Bottineau,3484,Dem,Barack,Obama,1163,GOP,Mitt,Romney,2246,"50,756"
ND,11,Bowman,1728,Dem,Barack,Obama,412,GOP,Mitt,Romney,1277,"56,238"
ND,15,Burleigh,42876,Dem,Barack,Obama,14036,GOP,Mitt,Romney,27811,"62,104"
ND,19,Cavalier,2054,Dem,Barack,Obama,818,GOP,Mitt,Romney,1192,"56,685"
ND,21,Dickey,2513,Dem,Barack,Obama,849,GOP,Mitt,Romney,1601,"50,978"
ND,23,Divide,1151,Dem,Barack,Obama,382,GOP,Mitt,Romney,731,"53,885"
ND,25,Dunn,2002,Dem,Barack,Obama,493,GOP,Mitt,Romney,1494,"62,424"
ND,27,Eddy,1147,Dem,Barack,Obama,484,GOP,Mitt,Romney,631,"42,908"
ND,29,Emmons,1862,Dem,Barack,Obama,383,GOP,Mitt,Romney,1430,"42,018"
ND,31,Foster,1674,Dem,Barack,Obama,604,GOP,Mitt,Romney,1028,"49,499"
ND,35,Grand Forks,29796,Dem,Barack,Obama,14008,GOP,Mitt,Romney,15044,"44,376"
ND,39,Griggs,1335,Dem,Barack,Obama,535,GOP,Mitt,Romney,770,"45,679"
ND,41,Hettinger,1351,Dem,Barack,Obama,313,GOP,Mitt,Romney,998,"48,179"
ND,43,Kidder,1310,Dem,Barack,Obama,393,GOP,Mitt,Romney,870,"40,749"
ND,45,LaMoure,2179,Dem,Barack,Obama,737,GOP,Mitt,Romney,1374,"55,359"
ND,53,McKenzie,3423,Dem,Barack,Obama,926,GOP,Mitt,Romney,2450,"67,995"
ND,61,Mountrail,3444,Dem,Barack,Obama,1401,GOP,Mitt,Romney,1960,"59,583"
ND,65,Oliver,1010,Dem,Barack,Obama,281,GOP,Mitt,Romney,693,"60,116"
ND,67,Pembina,3226,Dem,Barack,Obama,1245,GOP,Mitt,Romney,1893,"48,649"
ND,73,Ransom,2412,Dem,Barack,Obama,1341,GOP,Mitt,Romney,1008,"51,628"
ND,79,Rolette,4528,Dem,Barack,Obama,3351,GOP,Mitt,Romney,1090,"36,158"
ND,81,Sargent,1987,Dem,Barack,Obama,1073,GOP,Mitt,Romney,876,"56,119"
ND,87,Slope,434,Dem,Barack,Obama,83,GOP,Mitt,Romney,341,"52,645"
ND,93,Stutsman,9431,Dem,Barack,Obama,3561,GOP,Mitt,Romney,5641,"46,485"
ND,95,Towner,1164,Dem,Barack,Obama,511,GOP,Mitt,Romney,619,"52,033"
ND,97,Traill,3841,Dem,Barack,Obama,1784,GOP,Mitt,Romney,1963,"51,218"
ND,99,Walsh,5061,Dem,Barack,Obama,2118,GOP,Mitt,Romney,2809,"47,425"
ND,101,Ward,25231,Dem,Barack,Obama,8412,GOP,Mitt,Romney,16176,"56,647"
ND,105,Williams,9600,Dem,Barack,Obama,2288,GOP,Mitt,Romney,7087,"79,265"
NE,0,Nebraska,765083,Dem,Barack,Obama,289154,GOP,Mitt,Romney,462972,"50,766"
NE,3,Antelope,3209,Dem,Barack,Obama,571,GOP,Mitt,Romney,2585,"45,135"
NE,5,Arthur,261,Dem,Barack,Obama,30,GOP,Mitt,Romney,227,"37,847"
NE,7,Banner,402,Dem,Barack,Obama,55,GOP,Mitt,Romney,339,"46,509"
NE,13,Box Butte,4541,Dem,Barack,Obama,1634,GOP,Mitt,Romney,2795,"53,635"
NE,19,Buffalo,19057,Dem,Barack,Obama,5266,GOP,Mitt,Romney,13378,"51,959"
NE,21,Burt,3343,Dem,Barack,Obama,1280,GOP,Mitt,Romney,2016,"46,553"
NE,31,Cherry,3052,Dem,Barack,Obama,436,GOP,Mitt,Romney,2557,"42,043"
NE,37,Colfax,3047,Dem,Barack,Obama,959,GOP,Mitt,Romney,2045,"47,756"
NE,39,Cuming,3928,Dem,Barack,Obama,1015,GOP,Mitt,Romney,2858,"48,122"
NE,45,Dawes,3634,Dem,Barack,Obama,1102,GOP,Mitt,Romney,2435,"38,196"
NE,49,Deuel,1012,Dem,Barack,Obama,215,GOP,Mitt,Romney,763,"42,152"
NE,51,Dixon,2666,Dem,Barack,Obama,870,GOP,Mitt,Romney,1745,"46,124"
NE,57,Dundy,981,Dem,Barack,Obama,176,GOP,Mitt,Romney,791,"40,294"
NE,63,Frontier,1422,Dem,Barack,Obama,381,GOP,Mitt,Romney,1005,"47,799"
NE,65,Furnas,2215,Dem,Barack,Obama,422,GOP,Mitt,Romney,1767,"42,517"
NE,67,Gage,9552,Dem,Barack,Obama,3870,GOP,Mitt,Romney,5470,"45,588"
NE,69,Garden,1088,Dem,Barack,Obama,242,GOP,Mitt,Romney,829,"38,142"
NE,73,Gosper,975,Dem,Barack,Obama,230,GOP,Mitt,Romney,732,"50,931"
NE,85,Hayes,535,Dem,Barack,Obama,50,GOP,Mitt,Romney,473,"43,003"
NE,87,Hitchcock,1739,Dem,Barack,Obama,310,GOP,Mitt,Romney,1386,"42,059"
NE,91,Hooker,394,Dem,Barack,Obama,59,GOP,Mitt,Romney,330,"39,140"
NE,99,Kearney,3156,Dem,Barack,Obama,761,GOP,Mitt,Romney,2341,"55,422"
NE,101,Keith,4026,Dem,Barack,Obama,920,GOP,Mitt,Romney,3036,"41,303"
NE,103,Keya Paha,481,Dem,Barack,Obama,80,GOP,Mitt,Romney,392,"39,179"
NE,105,Kimball,1665,Dem,Barack,Obama,391,GOP,Mitt,Romney,1222,"42,545"
NE,115,Loup,356,Dem,Barack,Obama,62,GOP,Mitt,Romney,290,"39,143"
NE,121,Merrick,3457,Dem,Barack,Obama,921,GOP,Mitt,Romney,2477,"47,236"
NE,125,Nance,1604,Dem,Barack,Obama,477,GOP,Mitt,Romney,1098,"44,501"
NE,129,Nuckolls,2170,Dem,Barack,Obama,567,GOP,Mitt,Romney,1563,"41,892"
NE,131,Otoe,6905,Dem,Barack,Obama,2542,GOP,Mitt,Romney,4226,"50,907"
NE,135,Perkins,1391,Dem,Barack,Obama,237,GOP,Mitt,Romney,1133,"52,339"
NE,145,Red Willow,4868,Dem,Barack,Obama,940,GOP,Mitt,Romney,3855,"44,591"
NE,147,Richardson,3680,Dem,Barack,Obama,1180,GOP,Mitt,Romney,2407,"39,760"
NE,153,Sarpy,66166,Dem,Barack,Obama,24709,GOP,Mitt,Romney,40318,"68,118"
NE,155,Saunders,10203,Dem,Barack,Obama,3279,GOP,Mitt,Romney,6725,"59,831"
NE,157,Scotts Bluff,13867,Dem,Barack,Obama,4193,GOP,Mitt,Romney,9427,"43,554"
NE,169,Thayer,2627,Dem,Barack,Obama,724,GOP,Mitt,Romney,1853,"45,023"
NE,173,Thurston,1993,Dem,Barack,Obama,1153,GOP,Mitt,Romney,823,"40,266"
NH,0,New Hampshire,705874,Dem,Barack,Obama,368529,GOP,Mitt,Romney,327870,"63,157"
NH,1,Albany,403,Dem,Barack,Obama,235,GOP,Mitt,Romney,157,"57,951"
NH,3,Bennington,771,Dem,Barack,Obama,395,GOP,Mitt,Romney,363,"48,306"
NH,105,Loudon,2994,Dem,Barack,Obama,1414,GOP,Mitt,Romney,1546,"49,616"
NH,13,Merrimack,14676,Dem,Barack,Obama,6797,GOP,Mitt,Romney,7678,"59,186"
NH,97,Northumberland,997,Dem,Barack,Obama,621,GOP,Mitt,Romney,366,"40,814"
NH,121,Pittsburg,501,Dem,Barack,Obama,180,GOP,Mitt,Romney,317,"40,080"
NH,17,Strafford,2479,Dem,Barack,Obama,1235,GOP,Mitt,Romney,1214,"53,575"
NH,129,Westmoreland,1096,Dem,Barack,Obama,676,GOP,Mitt,Romney,411,"49,642"
NJ,0,New Jersey,3378826,Dem,Barack,Obama,1960744,GOP,Mitt,Romney,1383233,"69,705"
NJ,1,Atlantic,102405,Dem,Barack,Obama,59509,GOP,Mitt,Romney,41918,"50,881"
NJ,3,Bergen,352023,Dem,Barack,Obama,193470,GOP,Mitt,Romney,155267,"82,001"
NJ,9,Cape May,47243,Dem,Barack,Obama,21275,GOP,Mitt,Romney,25488,"55,175"
NJ,19,Hunterdon,62821,Dem,Barack,Obama,25148,GOP,Mitt,Romney,36979,"103,301"
NJ,7,Middlesex,285232,Dem,Barack,Obama,179515,GOP,Mitt,Romney,102472,"74,588"
NJ,29,Ocean,237432,Dem,Barack,Obama,96500,GOP,Mitt,Romney,138594,"59,022"
NJ,31,Passaic,164629,Dem,Barack,Obama,104057,GOP,Mitt,Romney,59181,"58,073"
NM,0,New Mexico,772329,Dem,Barack,Obama,408312,GOP,Mitt,Romney,331915,"42,828"
NM,1,Bernalillo,264942,Dem,Barack,Obama,147183,GOP,Mitt,Romney,104242,"46,200"
NM,3,Catron,2100,Dem,Barack,Obama,557,GOP,Mitt,Romney,1474,"30,257"
NM,5,Chaves,20498,Dem,Barack,Obama,6621,GOP,Mitt,Romney,13271,"38,008"
NM,6,Cibola,8154,Dem,Barack,Obama,4907,GOP,Mitt,Romney,2966,"34,783"
NM,9,Curry,13450,Dem,Barack,Obama,3956,GOP,Mitt,Romney,9150,"39,472"
NM,11,DeBaca,900,Dem,Barack,Obama,287,GOP,Mitt,Romney,586,"30,895"
NM,13,Dona Ana,65712,Dem,Barack,Obama,36778,GOP,Mitt,Romney,26988,"37,230"
NM,19,Guadalupe,1978,Dem,Barack,Obama,1388,GOP,Mitt,Romney,518,"29,659"
NM,21,Harding,600,Dem,Barack,Obama,260,GOP,Mitt,Romney,326,"35,249"
NM,23,Hidalgo,1929,Dem,Barack,Obama,994,GOP,Mitt,Romney,895,"33,230"
NM,25,Lea,16933,Dem,Barack,Obama,4068,GOP,Mitt,Romney,12480,"48,028"
NM,28,Los Alamos,10654,Dem,Barack,Obama,5191,GOP,Mitt,Romney,4796,"112,115"
NM,29,Luna,7472,Dem,Barack,Obama,3573,GOP,Mitt,Romney,3654,"27,852"
NM,31,McKinley,21313,Dem,Barack,Obama,15363,GOP,Mitt,Romney,5420,"29,821"
NM,33,Mora,2604,Dem,Barack,Obama,1952,GOP,Mitt,Romney,591,"26,455"
NM,37,Quay,3696,Dem,Barack,Obama,1382,GOP,Mitt,Romney,2194,"30,557"
NM,39,Rio Arriba,15239,Dem,Barack,Obama,11389,GOP,Mitt,Romney,3373,"36,900"
NM,43,Sandoval,53361,Dem,Barack,Obama,26831,GOP,Mitt,Romney,24124,"57,376"
NM,49,Santa Fe,67624,Dem,Barack,Obama,49668,GOP,Mitt,Romney,15145,"50,716"
NM,53,Socorro,7087,Dem,Barack,Obama,3983,GOP,Mitt,Romney,2698,"32,809"
NM,55,Taos,15188,Dem,Barack,Obama,11855,GOP,Mitt,Romney,2710,"29,637"
NM,57,Torrance,6376,Dem,Barack,Obama,2414,GOP,Mitt,Romney,3521,"32,952"
NM,61,Valencia,27647,Dem,Barack,Obama,13473,GOP,Mitt,Romney,12788,"40,159"
NV,510,Carson City,23318,Dem,Barack,Obama,10290,GOP,Mitt,Romney,12394,"48,227"
NV,1,Churchill,10265,Dem,Barack,Obama,2961,GOP,Mitt,Romney,7061,"49,463"
NV,7,Elko,15984,Dem,Barack,Obama,3510,GOP,Mitt,Romney,12013,"68,759"
NV,9,Esmeralda,435,Dem,Barack,Obama,92,GOP,Mitt,Romney,317,"40,517"
NV,11,Eureka,808,Dem,Barack,Obama,107,GOP,Mitt,Romney,663,"62,864"
NV,15,Lander,2165,Dem,Barack,Obama,534,GOP,Mitt,Romney,1580,"67,424"
NV,23,Nye,17522,Dem,Barack,Obama,6320,GOP,Mitt,Romney,10566,"41,426"
NV,27,Pershing,1884,Dem,Barack,Obama,632,GOP,Mitt,Romney,1167,"45,192"
NV,29,Storey,2314,Dem,Barack,Obama,920,GOP,Mitt,Romney,1321,"53,471"
NV,31,Washoe,186917,Dem,Barack,Obama,94806,GOP,Mitt,Romney,88151,"49,449"
NV,33,White Pine,3704,Dem,Barack,Obama,983,GOP,Mitt,Romney,2601,"50,417"
NY,0,New York,6188982,Dem,Barack,Obama,3875826,GOP,Mitt,Romney,2226637,"56,357"
NY,5,Bronx,316047,Dem,Barack,Obama,288378,GOP,Mitt,Romney,26304,"32,510"
NY,7,Broome,75244,Dem,Barack,Obama,38315,GOP,Mitt,Romney,34878,"44,709"
NY,9,Cattaraugus,27608,Dem,Barack,Obama,11695,GOP,Mitt,Romney,15406,"42,822"
NY,11,Cayuga,26073,Dem,Barack,Obama,14162,GOP,Mitt,Romney,11355,"49,412"
NY,15,Chemung,31981,Dem,Barack,Obama,15285,GOP,Mitt,Romney,16207,"45,193"
NY,17,Chenango,17655,Dem,Barack,Obama,8340,GOP,Mitt,Romney,8933,"42,747"
NY,23,Cortland,17698,Dem,Barack,Obama,9445,GOP,Mitt,Romney,7886,"45,781"
NY,27,Dutchess,114142,Dem,Barack,Obama,59885,GOP,Mitt,Romney,52320,"66,677"
NY,29,Erie,386665,Dem,Barack,Obama,220184,GOP,Mitt,Romney,159678,"50,370"
NY,43,Herkimer,23290,Dem,Barack,Obama,10433,GOP,Mitt,Romney,12389,"45,137"
NY,63,Niagara,82720,Dem,Barack,Obama,40862,GOP,Mitt,Romney,40397,"47,548"
NY,67,Onondaga,188787,Dem,Barack,Obama,112664,GOP,Mitt,Romney,72807,"52,362"
NY,69,Ontario,44144,Dem,Barack,Obama,21285,GOP,Mitt,Romney,21998,"52,774"
NY,75,Oswego,41133,Dem,Barack,Obama,21733,GOP,Mitt,Romney,18503,"46,487"
NY,81,Queens,507722,Dem,Barack,Obama,399970,GOP,Mitt,Romney,103193,"54,373"
NY,83,Rensselaer,63332,Dem,Barack,Obama,34713,GOP,Mitt,Romney,27240,"59,237"
NY,91,Saratoga,97502,Dem,Barack,Obama,48876,GOP,Mitt,Romney,46829,"66,677"
NY,93,Schenectady,59614,Dem,Barack,Obama,33777,GOP,Mitt,Romney,24608,"54,654"
NY,95,Schoharie,11943,Dem,Barack,Obama,4862,GOP,Mitt,Romney,6849,"47,581"
NY,99,Seneca,12148,Dem,Barack,Obama,6526,GOP,Mitt,Romney,5405,"47,297"
NY,25,Suffolk,540653,Dem,Barack,Obama,274830,GOP,Mitt,Romney,259348,"50,884"
NY,107,Tioga,19977,Dem,Barack,Obama,8263,GOP,Mitt,Romney,11278,"56,891"
NY,109,Tompkins,35825,Dem,Barack,Obama,24447,GOP,Mitt,Romney,10202,"49,159"
NY,111,Ulster,72193,Dem,Barack,Obama,43164,GOP,Mitt,Romney,27340,"56,832"
NY,119,Westchester,284731,Dem,Barack,Obama,171908,GOP,Mitt,Romney,108707,"77,166"
NY,121,Wyoming,15230,Dem,Barack,Obama,5224,GOP,Mitt,Romney,9726,"48,470"
NY,123,Yates,8437,Dem,Barack,Obama,4021,GOP,Mitt,Romney,4270,"43,789"
OH,7,Ashtabula,41781,Dem,Barack,Obama,22964,GOP,Mitt,Romney,17890,"37,811"
OH,11,Auglaize,22838,Dem,Barack,Obama,5643,GOP,Mitt,Romney,16802,"51,769"
OH,25,Clermont,93392,Dem,Barack,Obama,29334,GOP,Mitt,Romney,62527,"54,179"
OH,29,Columbiana,45078,Dem,Barack,Obama,19351,GOP,Mitt,Romney,24778,"42,782"
OH,31,Coshocton,15555,Dem,Barack,Obama,6841,GOP,Mitt,Romney,8312,"42,035"
OH,35,Cuyahoga,611512,Dem,Barack,Obama,420953,GOP,Mitt,Romney,184475,"41,954"
OH,37,Darke,24807,Dem,Barack,Obama,6610,GOP,Mitt,Romney,17745,"44,554"
OH,39,Defiance,17744,Dem,Barack,Obama,7438,GOP,Mitt,Romney,9935,"46,382"
OH,53,Gallia,9534,Dem,Barack,Obama,3418,GOP,Mitt,Romney,5912,"38,397"
OH,55,Geauga,50125,Dem,Barack,Obama,19295,GOP,Mitt,Romney,30104,"69,214"
OH,59,Guernsey,16403,Dem,Barack,Obama,7226,GOP,Mitt,Romney,8811,"38,353"
OH,71,Highland,17161,Dem,Barack,Obama,5772,GOP,Mitt,Romney,11032,"38,847"
OH,73,Hocking,12442,Dem,Barack,Obama,6010,GOP,Mitt,Romney,6150,"38,927"
OH,89,Licking,77423,Dem,Barack,Obama,32264,GOP,Mitt,Romney,43604,"52,678"
OH,93,Lorain,138513,Dem,Barack,Obama,78112,GOP,Mitt,Romney,58095,"49,758"
OH,99,Mahoning,117571,Dem,Barack,Obama,74298,GOP,Mitt,Romney,41702,"39,982"
OH,103,Medina,88849,Dem,Barack,Obama,37841,GOP,Mitt,Romney,49464,"65,670"
OH,105,Meigs,9979,Dem,Barack,Obama,3911,GOP,Mitt,Romney,5782,"34,978"
OH,117,Morrow,15813,Dem,Barack,Obama,5780,GOP,Mitt,Romney,9662,"50,904"
OH,119,Muskingum,35954,Dem,Barack,Obama,16327,GOP,Mitt,Romney,18826,"39,814"
OH,129,Pickaway,23443,Dem,Barack,Obama,9335,GOP,Mitt,Romney,13713,"54,540"
OH,133,Portage,74029,Dem,Barack,Obama,38082,GOP,Mitt,Romney,34465,"52,249"
OH,135,Preble,19619,Dem,Barack,Obama,6005,GOP,Mitt,Romney,13202,"46,298"
OH,141,Ross,28961,Dem,Barack,Obama,13895,GOP,Mitt,Romney,14582,"43,285"
OH,143,Sandusky,28192,Dem,Barack,Obama,14035,GOP,Mitt,Romney,13491,"46,274"
OH,145,Scioto,30023,Dem,Barack,Obama,14432,GOP,Mitt,Romney,15023,"36,379"
OH,157,Tuscarawas,39855,Dem,Barack,Obama,17516,GOP,Mitt,Romney,21420,"43,546"
OH,161,Van Wert,13586,Dem,Barack,Obama,3923,GOP,Mitt,Romney,9433,"45,024"
OH,163,Vinton,5352,Dem,Barack,Obama,2382,GOP,Mitt,Romney,2798,"36,432"
OH,173,Wood,61967,Dem,Barack,Obama,31596,GOP,Mitt,Romney,28997,"50,534"
OH,175,Wyandot,10254,Dem,Barack,Obama,3962,GOP,Mitt,Romney,6054,"46,327"
OK,0,Oklahoma,1332019,Dem,Barack,Obama,442647,GOP,Mitt,Romney,889372,"44,336"
OK,3,Alfalfa,1817,Dem,Barack,Obama,278,GOP,Mitt,Romney,1539,"43,892"
OK,5,Atoka,4775,Dem,Barack,Obama,1241,GOP,Mitt,Romney,3534,"36,614"
OK,7,Beaver,2300,Dem,Barack,Obama,243,GOP,Mitt,Romney,2057,"52,134"
OK,9,Beckham,6909,Dem,Barack,Obama,1413,GOP,Mitt,Romney,5496,"50,342"
OK,17,Canadian,46148,Dem,Barack,Obama,10533,GOP,Mitt,Romney,35615,"62,984"
OK,25,Cimarron,1197,Dem,Barack,Obama,115,GOP,Mitt,Romney,1082,"39,376"
OK,29,Coal,2357,Dem,Barack,Obama,648,GOP,Mitt,Romney,1709,"33,185"
OK,33,Cotton,2453,Dem,Barack,Obama,657,GOP,Mitt,Romney,1796,"38,044"
OK,35,Craig,5298,Dem,Barack,Obama,1746,GOP,Mitt,Romney,3552,"37,586"
OK,37,Creek,26078,Dem,Barack,Obama,7114,GOP,Mitt,Romney,18964,"44,130"
OK,43,Dewey,2070,Dem,Barack,Obama,301,GOP,Mitt,Romney,1769,"45,763"
OK,49,Garvin,9478,Dem,Barack,Obama,2556,GOP,Mitt,Romney,6922,"37,980"
OK,55,Greer,1832,Dem,Barack,Obama,488,GOP,Mitt,Romney,1344,"33,761"
OK,57,Harmon,923,Dem,Barack,Obama,264,GOP,Mitt,Romney,659,"28,570"
OK,63,Hughes,4206,Dem,Barack,Obama,1370,GOP,Mitt,Romney,2836,"30,949"
OK,71,Kay,16122,Dem,Barack,Obama,4624,GOP,Mitt,Romney,11498,"39,591"
OK,73,Kingfisher,5354,Dem,Barack,Obama,844,GOP,Mitt,Romney,4510,"53,332"
OK,77,Latimer,3789,Dem,Barack,Obama,1169,GOP,Mitt,Romney,2620,"35,649"
OK,83,LeFlore,15830,Dem,Barack,Obama,4658,GOP,Mitt,Romney,11172,"25,075"
OK,85,Love,3470,Dem,Barack,Obama,1034,GOP,Mitt,Romney,2436,"43,083"
OK,87,McClain,14299,Dem,Barack,Obama,3191,GOP,Mitt,Romney,11108,"54,495"
OK,89,McCurtain,10073,Dem,Barack,Obama,2440,GOP,Mitt,Romney,7633,"30,712"
OK,93,Major,3146,Dem,Barack,Obama,446,GOP,Mitt,Romney,2700,"49,718"
OK,97,Mayes,14456,Dem,Barack,Obama,4822,GOP,Mitt,Romney,9634,"38,724"
OK,101,Muskogee,23335,Dem,Barack,Obama,9943,GOP,Mitt,Romney,13392,"37,103"
OK,105,Nowata,4076,Dem,Barack,Obama,1244,GOP,Mitt,Romney,2832,"38,497"
OK,107,Okfuskee,3579,Dem,Barack,Obama,1251,GOP,Mitt,Romney,2328,"31,556"
OK,111,Okmulgee,13128,Dem,Barack,Obama,5416,GOP,Mitt,Romney,7712,"38,216"
OK,119,Payne,25660,Dem,Barack,Obama,9193,GOP,Mitt,Romney,16467,"37,874"
OK,127,Pushmataha,4130,Dem,Barack,Obama,1043,GOP,Mitt,Romney,3087,"30,604"
OK,129,Roger Mills,1674,Dem,Barack,Obama,272,GOP,Mitt,Romney,1402,"49,443"
OK,131,Rogers,36677,Dem,Barack,Obama,9146,GOP,Mitt,Romney,27531,"56,547"
OK,135,Sequoyah,13766,Dem,Barack,Obama,4193,GOP,Mitt,Romney,9573,"34,195"
OK,141,Tillman,2719,Dem,Barack,Obama,906,GOP,Mitt,Romney,1813,"32,382"
OK,143,Tulsa,227541,Dem,Barack,Obama,82633,GOP,Mitt,Romney,144908,"47,371"
OK,145,Wagoner,28621,Dem,Barack,Obama,7773,GOP,Mitt,Romney,20848,"54,839"
OK,149,Washita,4303,Dem,Barack,Obama,821,GOP,Mitt,Romney,3482,"43,590"
OK,151,Woods,3395,Dem,Barack,Obama,670,GOP,Mitt,Romney,2725,"49,416"
OK,153,Woodward,7065,Dem,Barack,Obama,1129,GOP,Mitt,Romney,5936,"49,070"
OR,5,Clackamas,185564,Dem,Barack,Obama,94013,GOP,Mitt,Romney,87551,"64,231"
OR,7,Clatsop,17206,Dem,Barack,Obama,9616,GOP,Mitt,Romney,7101,"43,202"
OR,7,Coos,27926,Dem,Barack,Obama,12628,GOP,Mitt,Romney,14398,"40,162"
OR,13,Crook,10109,Dem,Barack,Obama,3081,GOP,Mitt,Romney,6769,"41,232"
OR,17,Deschutes,77441,Dem,Barack,Obama,34985,GOP,Mitt,Romney,40670,"48,591"
OR,21,Gilliam,1044,Dem,Barack,Obama,371,GOP,Mitt,Romney,637,"49,735"
OR,25,Harney,3535,Dem,Barack,Obama,829,GOP,Mitt,Romney,2599,"35,848"
OR,27,Hood River,9662,Dem,Barack,Obama,5977,GOP,Mitt,Romney,3400,"53,023"
OR,33,Josephine,39679,Dem,Barack,Obama,14929,GOP,Mitt,Romney,23636,"35,109"
OR,35,Klamath,27530,Dem,Barack,Obama,8140,GOP,Mitt,Romney,18654,"38,193"
OR,45,Malheur,9711,Dem,Barack,Obama,2701,GOP,Mitt,Romney,6751,"33,994"
OR,51,Multnomah,344614,Dem,Barack,Obama,261222,GOP,Mitt,Romney,71947,"51,580"
OR,57,Tillamook,12346,Dem,Barack,Obama,6249,GOP,Mitt,Romney,5670,"43,558"
OR,59,Umatilla,24623,Dem,Barack,Obama,8499,GOP,Mitt,Romney,15425,"46,725"
OR,63,Wallowa,4152,Dem,Barack,Obama,1252,GOP,Mitt,Romney,2796,"40,554"
OR,65,Wasco,10550,Dem,Barack,Obama,5066,GOP,Mitt,Romney,5152,"41,324"
OR,71,Yamhill,41750,Dem,Barack,Obama,18906,GOP,Mitt,Romney,21711,"49,656"
PA,0,Pennsylvania,5596499,Dem,Barack,Obama,2907448,GOP,Mitt,Romney,2619583,"51,225"
PA,3,Allegheny,614671,Dem,Barack,Obama,348151,GOP,Mitt,Romney,259304,"50,831"
PA,5,Armstrong,28322,Dem,Barack,Obama,8694,GOP,Mitt,Romney,19231,"41,796"
PA,11,Berks,163253,Dem,Barack,Obama,79895,GOP,Mitt,Romney,80857,"52,058"
PA,13,Blair,47631,Dem,Barack,Obama,15516,GOP,Mitt,Romney,31500,"41,154"
PA,17,Bucks,319407,Dem,Barack,Obama,159598,GOP,Mitt,Romney,155876,"75,378"
PA,21,Cambria,57718,Dem,Barack,Obama,23181,GOP,Mitt,Romney,33464,"39,724"
PA,27,Centre,68801,Dem,Barack,Obama,33677,GOP,Mitt,Romney,33697,"50,088"
PA,31,Clarion,15227,Dem,Barack,Obama,4731,GOP,Mitt,Romney,10228,"41,538"
PA,33,Clearfield,31894,Dem,Barack,Obama,11093,GOP,Mitt,Romney,20303,"41,519"
PA,43,Dauphin,122625,Dem,Barack,Obama,64209,GOP,Mitt,Romney,56838,"52,096"
PA,53,Forest,2308,Dem,Barack,Obama,894,GOP,Mitt,Romney,1381,"34,693"
PA,61,Huntingdon,17587,Dem,Barack,Obama,5383,GOP,Mitt,Romney,11953,"43,456"
PA,67,Juniata,9480,Dem,Barack,Obama,2533,GOP,Mitt,Romney,6821,"42,261"
PA,69,Lackawanna,97116,Dem,Barack,Obama,61309,GOP,Mitt,Romney,34730,"43,002"
PA,77,Lehigh,144922,Dem,Barack,Obama,77029,GOP,Mitt,Romney,66091,"53,457"
PA,79,Luzerne,123741,Dem,Barack,Obama,63974,GOP,Mitt,Romney,57969,"42,244"
PA,81,Lycoming,46214,Dem,Barack,Obama,15104,GOP,Mitt,Romney,30490,"45,306"
PA,87,Mifflin,16311,Dem,Barack,Obama,4259,GOP,Mitt,Romney,11893,"38,220"
PA,93,Montour,7787,Dem,Barack,Obama,3026,GOP,Mitt,Romney,4636,"52,625"
PA,101,Philadelphia,653598,Dem,Barack,Obama,557024,GOP,Mitt,Romney,91840,"35,518"
PA,105,Potter,7205,Dem,Barack,Obama,1892,GOP,Mitt,Romney,5199,"42,097"
PA,107,Schuylkill,57505,Dem,Barack,Obama,24453,GOP,Mitt,Romney,32156,"44,430"
PA,109,Snyder,14962,Dem,Barack,Obama,4672,GOP,Mitt,Romney,10050,"45,746"
PA,115,Susquehanna,17930,Dem,Barack,Obama,6891,GOP,Mitt,Romney,10735,"44,632"
